"id","codbarras","nome","preco_venda"
43048,"7896000719454",TRAT.NIELY GOLD KIT 500ML R.PROFUN,"16,95"
43049,"7891060815917",PINCA MUNDIAL FLEX UN,"0,99"
43050,"079400052926",DESOD.REXONA CLINICAL FEMININO 48GR,"19,9"
43052,"7891060738223",PINCA MUNDIAL INOX LONGA 109BL,"9,5"
43053,"7891060680034",PINCA MUNDIAL INOX RETA 108BL,"8,95"
43054,"7506309841816",CREME PENTEAR PANTENE 240ML CAUTER,"17,95"
43055,"7899026417328",ESM.COLORAMA CRE.PAIXAO,"6,99"
43059,"7899304807445",KIT POLI POCKETS SH+COND.250ML,"15,95"
43060,"7891024024669",SAB.LIQ.PROTEX 250ML MEN POWER,"12,95"
43061,"7890552102092",PEN DRIVE NIPPONIC 16GB,"49,9"
43064,"7898216297245",ELETRO VENTILADOR 30CM MONDIAL,"119"
43065,"7891234003379",LINHACA DOURADA GRANOMEL 200GR,"8,95"
43066,"7891356029448",ELETRO ASPIRADOR BRITANIA DUST OFF,"199"
43068,"3760133125090",MAQUIAGEM RUBY ROSE ESTOJO HB-2546,"54,9"
43069,"6913286072200",MAQUIAGEM P&W ESTOJO MK-558,"89,9"
43070,"4712780800034",MAQUIAGEM P&W ESTOJO MK-7364,"89,9"
43071,"9915716275448",PO COMPACTO VOCE,"16,9"
43073,"4712780808399",BASE LIQUIDA P&W PORCELANA,"23,9"
43074,"3760133125915",MAQUIAGEM RUBY ROSE LAPIS PTO FUMA,"12,9"
43075,"7897115107334",PACOCA AMENDUPA CASEIRA 65GR,"1,29"
43076,"6913286099900",MAQUIAGEM P&W ESTOJO MK-3034,"36,9"
43078,"7161896044851",MAQUIAGEM T&G ESTOJO PM-4485,"84"
43079,"6913286098408",MAQUIAGEM P&W ESTOJO MK-3236,"69"
43086,"4893888228057",NECESSAIRE JACKI DESIGN JBC22805,"19,9"
43090,"7896007545094",ABS.INTIMUS SUAVE 16UN,"6,99"
43096,"7891350031584",GEL FIXADOR BOZZANO 230G STREET,"6,95"
43098,"7891350031638",GEL FIXADOR BOZZANO 230G RELAX,"6,95"
43101,"7896640447090",BOLA XALINGO FUTEBOL CAMPO,"39,9"
43102,"7894187052265",BOLA 7 POKER SOFT CRISTAL ACTION,"39,9"
43103,"7897115107365",PACOCA AMENDUPA CASEIRA 1.3KG,"24,9"
43112,"7897595903914",SAB.INTIMO DERMACYD 200ML DELICATA,"28,9"
43113,"7891058003661",SAB.INTIMO DERMACYD BREEZE 200ML,"28,9"
43114,"7897595901866",SAB.INTIMO DERMACYD FEMINA 200ML,"28,9"
43115,"7891150020061",SABONETE LIFEBUOY 90G ANTIB.AVEIA,"1,79"
43116,"7891150007369",SABONETE LIFEBUOY 90G ANTIB.ERVA D,"1,79"
43117,"7891024115862",SAB.LIQ.PROTEX MEN SPORT 250ML,"12,95"
43128,"7891266006027",SAND.HAVAI.SLIM 35/36 GREEN NEON,"34,9"
43129,"7891266006034",SAND.HAVAI.SLIM 37/38 GREEN NEON,"34,9"
43130,"7891266006041",SAND.HAVAI.SLIM 39/40 GREEN NEON,"34,9"
43134,"7890732072665",SAND.HAVAI.SLIM 35/36 VERDE LIMA,"34,9"
43145,"7890557223334",SAND.HAVAI.TREND 39/40 AZUL/ACET,"41,9"
43148,"7890557223051",SAND.HAVAI.TREND 37/38 BCO/BCO,"41,9"
43162,"7897547703753",BRINQ.SIDNYL BONECA BEBE BLA BLA B,"38,9"
43163,"7896965203401",BRINQ.ROMA 0340 CARREGADEIRA,"29,9"
43164,"7898524720343",BIJU STYLLO 34 FAIXA CABELO,"6,4"
43166,"7899696900427",BOLSA ZM VIAGEM 042 M,"37,9"
43167,"7899696900366",BOLSA ZM VIAGEM 036 G,"59,8"
43168,"7899696910259",MOCHILA ZM VIAGEM 1025,"119,9"
43174,"7896540902576",LAVA ROUPAS G.LIMPA BABY 1LT,"12,95"
43175,"7909006424083",SAND.IPANEMA MORANGUINHO BUBBLE BA,"37,9"
43177,"7897619801592",SAB.LIQ.NATSUME 2L MORANGO CHAMPAG,"19,99"
43178,"7898927473013",PRANCHA MEGA TITANIUM BLACK,"89,9"
43179,"7898927471941",SECADOR CABELO MEGA TURBO 1800 CZA,"149"
43180,"7898927471705",SECADOR CABELO MEGA NANO 3600 VERM,"289"
43181,"7891000098844",CHOC.NESTLE DIET 25G CLASSIC,"2,99"
43182,"7896899820248",VALVULA SEG.PANELA PRESSAO 6545,"4,5"
43183,"431835","SACO MULTIFITAS 3,00","3"
43184,"7898276630075",REGULADOR P/GAS IMAR PRATICO,"39,9"
43186,"7893541247972",CACHEPO MULTIFITAS VINTAGE 25X9,"8,9"
43190,"7891035209505",LIMP.X14 TIRA LIMO 500ML,"7,39"
43191,"7896017200693","ALCOOL DA ILHA 46,2º 1L","4,95"
43192,"7891515850524",ACHOC.LIQ.ELEGE 1L CHOCOLATE BOB E,"5,88"
43193,"7891024132371",CREME D.COLGATE 180G T.ACAO MENT.O,"4,99"
43205,"7897124510224",PUDINZEIRA GENIAL 20,"39,9"
43210,"432108","FITA MULTIFITAS 0,80","0,8"
43211,"7896835233026",FORMA VIEL REDONDA 25 DESMONTAVEL,"43,9"
43212,"7896835233033",FORMA VIEL REDONDA 27 DESMONTAVEL,"27,9"
43213,"7896502806140",PASSADOR MASSA BRINOX 2082/024,"39,9"
43215,"7891651000029",EBULIDOR CHERUBINO 220V,"28,9"
43216,"7896391700444",PAO DE ALHO DABOA TRADICIONAL 300GR,"8,95"
43217,"8693357246751","BOMBONIERE PASABAHCE DIAMOND 30,5","79,9"
43219,"7893220117039",CANTIL FULLFIT COURO MARROM,"29,9"
43221,"4905660005425","BOMBONIERE MARRIELLE 11,4CM","36,9"
43222,"4905660001793","BOMBONIERE STEEP CUT 11,2CM","29,9"
43226,"7893220154737",PORTA RETRATO DYNASTY 18021,"39,9"
43230,"7893220152290",PORTA AZEITE DYNASTY 17816,"49,9"
43232,"7893220152269",PORTA AZEITE DYNASTY 17813,"69"
43236,"9788533928572",LIVRO MALETA RIDEEL DVD CARROS,"13,9"
43238,"7898115442401",SORVETE MAROMA 1L ZERO FLOCOS,"29,9"
43239,"7896087002104",GELEIA VEGA FIGO 420GR,"11,95"
43240,"7896087002265",GELEIA VEGA 420G TANGERINA,"11,95"
43241,"7896087020412",GELEIA VEGA 200G DIET MORANGO,"9,9"
43242,"7896087020429",GELEIA VEGA 200G DIET PESSEGO,"11,95"
43247,"7896036547823",CHUPETA NEOPAN 4782 CONV.SIL.2 RS,"11,9"
43248,"7896036547229",CHUPETA NEOPAN 4722 CONV.SIL.2 RS,"12,9"
43249,"7896036547212",CHUPETA NEOPAN 4721 CONV.SIL.2 AZ,"12,9"
43250,"7896036547816",CHUPETA NEOPAN 4781 CONV.SIL.2 AZ,"19,9"
43251,"7896502840830",CONJ.PANELA BRINOX 4PCS 4794/100,"690"
43254,"7898936110756",LENCO U.FEELCLEAN C/100 TOALHA LP,"14,95"
43257,"7891024110348",SABONETE PALMOLIVE 90G ARGAN,"1,79"
43261,"7899026495982",REPAR.ELSEVE OLEO 100ML GELEIA DIS,"35,9"
43262,"7891024130940",ENXAG.BUCAL COLGATE 250ML SOFT,"12,95"
43263,"7896132114653",BATOM MARCHETTI 48 MARROM,"10,9"
43266,"7896132121941",DUO DE SOMBRA MARCHETTI 14 FIRENZE,"16,9"
43267,"7896132120456",BLUSH MARCHETTI FIRENZE  08,"24,9"
43269,"7896132120418",BLUSH MARCHETTI FIRENZE 04,"24,9"
43270,"7896132121958",DELINEADOR MARCHETTI GEL 01,"18,5"
43273,"7896152399559",ELASTICO AMARELO 500GR,"18,5"
43277,"7898080662200",BEB.ENERGETICO BALY. 250ML,"3,88"
43279,"7898489511086",LEITE DE AVEIA DAVENE 180ML TODOS ,"9,95"
43280,"7898489511024",CREME DE AVEIA DAVENE INTENSA 50GR,"17,9"
43281,"7898489511017",CREME DE AVEIA DAVENE CLASSICO 50GR,"17,9"
43284,"7897816220219",BANDEJA TRIK TRIK MEDIA 10UN,"4,95"
43285,"7898113411300",PAO MEL DUSCHLLE 300G,"6,95"
43287,"7896052605361",CERVEJA SCHIN 600ML,"3,69"
43288,"7898903537906",MORTADELA FRIGONEVES SUINA 400GR,"3,99"
43290,"7895500724234",ELETRO VENTILADOR ARNO 30 A.MAXX B,"169"
43292,"7895500723466",ELETRO VENTILADOR ARNO 30 T.MAXX P,"209"
43294,"7895510435953",MEIA TRIFIL BABY INVIS.5056PP3,"6,99"
43295,"7895510435922",MEIA TRIFIL BABY INVIS.5056BB3,"6,99"
43296,"7895510482698",MEIA TRIFIL BABY INVIS.5056PP4,"6,99"
43297,"7895510435939",MEIA TRIFIL BABY INVIS.5056PP1,"6,99"
43298,"7895510435908",MEIA TRIFIL BABY INVIS.5056BB1,"6,99"
43307,"7898587766623",ESM.COLORAMA PAPO SALAO GL.SE JOGA,"9,99"
43308,"7896111956359",ESM.IMPALA 150 BRILHANT SUNSHINE,"4,49"
43309,"7896628013019",REP.PONTAS BUTTERFLY 30ML KARITE,"8,95"
43310,"7791293022819",DESOD.DOVE AERO.89G MASC.INVISIBLE,"17,99"
43311,"7896007542482",ABS.INTIMUS DAYS C/40 SEM ABAS LP,"9,95"
43313,"7898921466288",PAPEL ALUMINIO BOMPACK 30CMX4M,"2,97"
43314,"7891253264782",CAD.BROCHURAO CD CREDEAL 96 PRINCE,"7,9"
43315,"7891253262788",CAD.BROCHURAO CD CREDEAL 96 MACH F,"8,9"
43316,"7891253202364",CAD.BROCHURAO CD CREDEAL 96 LALA,"9,4"
43320,"7891253104248",CAD.DESENHO CREDEAL 60F FOXY,"10,9"
43321,"7891253105030",CAD.DESENHO CREDEAL 60F SWEET,"7,9"
43322,"7891253264461",CAD.CD CREDEAL 10MAT ROMANTIC,"17,5"
43326,"7891253264676",CAD.CD CREDEAL 16MAT SKATE,"29,9"
43328,"7891253260975",CAD.CD CREDEAL 12MAT ATREVIDA,"24,9"
43331,"7891024024386",ESC.D.COLGATE ESSENCIAL CLEAN MACI,"3,59"
43335,"7898937674721",COLCHAO MOR CASAL INFLAVEL 9072,"129,9"
43336,"7898153870709",ESTOJO ESCOLAR LB PL87070 BOLA,"12,9"
43338,"7898153204030",ESTOJO ESCOLAR LB PL204003 CUTIE T,"23,9"
43340,"7898153186176",ESTOJO ESCOLAR LB PL186017 LOVE,"19,9"
43341,"7898153870648",ESTOJO ESCOLAR LB PL87064 LAMALJ01,"16,9"
43342,"7898103204011",ESTOJO ESCOLAR LB PL204001 CAVEIRA,"12,9"
43343,"7898153191248",ESTOJO ESCOLAR LB PL191024 CUP CAK,"29,9"
43344,"7890877191047",ESTOJO ESCOLAR LB PL191004 NEW YOR,"21,9"
43347,"7890877186036",ESTOJO ESCOLAR LB PL186003 KISS,"11,9"
43348,"7898937674714",COLCHAO MOR SOLTEIRO INFLAVEL 9071,"89,9"
43350,"7890877191030",ESTOJO ESCOLAR LB PL191003 CORACAO,"29,9"
43352,"7898153175156",ESTOJO ESCOLAR LB PL175015 E-MOUSE,"16,9"
43353,"7898153186190",ESTOJO ESCOLAR LB PL186019 PEACE,"19,9"
43355,"7898153186312",ESTOJO ESCOLAR LB PL186031 BRASIL,"10,5"
43357,"7891531741202",ESTOJO ESCOLAR LB PL174120 Q&T,"19,9"
43358,"7898153203231",ESTOJO ESCOLAR LB PL203023 LOVE,"14,5"
43359,"7890877870423",ESTOJO ESCOLAR LB PL87042 BUTERFLY,"29,9"
43360,"7890877870508",ESTOJO ESCOLAR LB PL87050 3Z,"19,9"
43361,"7898153191231",ESTOJO ESCOLAR LB PL191023 COPA,"16,9"
43363,"7898153186251",ESTOJO ESCOLAR LB PL186025 COPA,"11,5"
43364,"7898153188118",ESTOJO ESCOLAR LB PL188011 CHUTEIR,"19,9"
43369,"7898153142110",ESTOJO ESCOLAR LB PL142011 KISS,"14,9"
43371,"7891531741387",ESTOJO ESCOLAR LB PL174138 BELIEVE,"11,9"
43373,"7891531741103",ESTOJO ESCOLAR LB PL174110 GO FORT,"14,9"
43375,"7891531741264",ESTOJO ESCOLAR LB PL174126 CAT,"11,5"
43377,"7898153188064",ESTOJO ESCOLAR LB PL188006 TENIS,"19,9"
43382,"7898153188101",ESTOJO ESCOLAR LB PL188010 TENIS,"18,9"
43384,"7891531741431",ESTOJO ESCOLAR LB PL174143 BELIEVE,"11,9"
43385,"7898153870662",ESTOJO ESCOLAR LB PL87066 PEQ,"11,9"
43386,"7898153174975",ESTOJO ESCOLAR LB PL174097,"11,9"
43387,"7890877144067",ESTOJO ESCOLAR LB PL144006 PRINCES,"19,9"
43390,"7898153142257",ESTOJO ESCOLAR LB PL142025 CAVEIRA,"14,5"
43391,"7892576160386",ESTOJO ESCOLAR LB PL16038 LOVE MAR,"19,9"
43396,"7892576261250",MOCHILA LB MC26125 LILY FLORA,"74,9"
43399,"7890877261696",MOCHILA LB MC26169 QUIQUI BISCUIT,"79"
43405,"7890877191078",MOCHILA LB MC191007 CORACAO,"99,9"
43406,"7891531741271",MOCHILA LB MC174127 LOVELY,"79,9"
43409,"7899696900137",BOLSA ESCOLAR ZM DUPLA 013,"38,5"
43410,"7899696900496",BOLSA ESCOLAR ZM 049,"44,9"
43411,"7899696900083",BOLSA ESCOLAR ZM ALCA 008 BCA,"38,5"
43412,"7899696900175",BOLSA ESCOLAR ZM 017 PTO,"34,9"
43413,"7891182033589",ESM.RISQUE CRE.AMARELO REAL,"5,59"
43414,"7891531741240",MOCHILA LB MC174124 FASHION CAT,"79"
43416,"7898153870679",MOCHILA LB MC87067 BRASIL 2014,"79"
43418,"7898153189054",MOCHILA LB MC189005 BRASIL 2014,"79"
43419,"7898153205037",MOCHILA LB MC205003 GOTHIC,"61,5"
43426,"7898153105542",FRASQUEIRA LB FQ105054P ZEBRA,"69,9"
43428,"7891182997669",ESM.RISQUE MET.MAXI ECHARPE CROCHE,"5,99"
43429,"7890877166038",COFRE LB CF166003 SAPO,"39,9"
43430,"7891182997676",ESM.RISQUE MET.MAXI CASAQUETO RETA,"5,99"
43431,"7890877166014",COFRE LB CF166001 CACHORRO,"39,9"
43433,"7892576152046",FRASQUEIRA LB FQ152004 MALETA,"44,9"
43439,"7891182998239",ESM.RISQUE BRASIL FE O MEU STO ANT,"4,99"
43445,"7891182997935",ESM.RISQUE COLOR EFFECT DIAM.FUCSI,"5,59"
43448,"7891182996570",ESM.RISQUE CRE.TURMALINA,"5,59"
43450,"7891182996594",ESM.RISQUE CRE.COCKER,"5,59"
43454,"7891112020078",FRIGIDEIRA TRAM.NAPOLI 20180/020,"39,9"
43456,"7898153205044",LANCHEIRA LB LC205004 GOTHIC,"39,83"
43458,"7890877071318",BOLSA BEBE LB BB07131 FEMININA,"54,9"
43460,"7890877040505",CASE P/NOTEBOOK LB PC04050,"12,9"
43461,"7890877040376",CASE P/NOTEBOOK LB PC04037,"14,9"
43464,"7890877040543",CASE P/NOTEBOOK LB PC04054,"9,9"
43465,"7890877040475",CASE P/NOTEBOOK LB PC04047,"14,9"
43466,"7890877040413",CASE P/NOTEBOOK LB PC04041,"11,9"
43467,"7898153191200",ESTOJO ESCOLAR LB PL191020 CAVEIRA,"29,9"
43470,"7506309892573",ESC.DENTAL ORAL B PROSAU.+ENXAG,"17,99"
43475,"7898133011191",SHAMPOO CREMER DISNEY CAMOMIL 200ML,"10,95"
43476,"7898649600148",CADEIRA MOR EIFFEL PRETA,"129,9"
43477,"7898133011023",SHAMPOO CREMER DISNEY 200ML NEUTRO,"10,95"
43478,"7898133011276",COND.CREMER DISNEY 200ML NEUTRO,"9,95"
43479,"7898133011290",COND.CREMER DISNEY CAMOMILA 200ML,"9,95"
43480,"7891800002829",ALGODAO CREMER CX 50G,"2,69"
43481,"7898133011153",TALCO CREMER 200G MINNIE,"10,95"
43485,"7891150030787",CREME CABELO SEDA 400G OLEO HIDRAT,"12,95"
43486,"78933361",DESOD.REXONA 49ML ROLLON FANATICS,"9,95"
43493,"434935",EXPOSITOR NECESSARIE,"0"
43494,"7896336005917",PACOQUINHA AMENDOIM PACOQUITA 15G,"0,5"
43500,"7891027142506",CAD.CD 1/4 MONSTER HIGH 96FLS,"13,8"
43503,"7891027131128",CAD.CD 1MAT THE SIMPSONS 96FLS,"21,9"
43504,"7894494546303",CAD.CD 1MAT ANGRY BIRDS 96FLS,"15,9"
43506,"7891027143602",CAD.BROCHURA CD MONSTER HIGH 48FL,"5,95"
43507,"7891027143862",CAD.CD BROCHURAO TILIBRA JOLIE 48F,"12,9"
43508,"7897476654157",BORRACHA TRIS PRINCESAS,"2,49"
43509,"7891027143961",CAD.DESENHO CD BEN 10 96FLS MILIME,"13,9"
43510,"7897750778241",MOP TIRAS ALKLIN C/CABO,"19,8"
43511,"7897750774915",LUVA ALKLIN TERMICA CANO CURTO,"17,9"
43512,"7897750770429",PANO ALKLIN PIA ALVEJADO C/3 40X67,"9,9"
43514,"7897750775790",MOP TIRAS ALKLIN REFIL,"14,9"
43516,"7891027141165",CAD.BROCHURA CD SPIDER MAN 96FLS,"9,9"
43518,"7891027140885",CAD.BROCHURA CD BEN 10 96FLS,"9,9"
43519,"7891027143947",CAD.BROCHURA CD BEN 10 48FLS,"5,99"
43520,"7894494546273",CAD.BROCHURA CD ANFRY BIRDS 96FLS,"6,4"
43521,"7897077820357","COBERTURA MELKEN HARALD 1,05KG AMA","25,9"
43522,"7899264333473",CAD.BROCHURA SUPER GALINHA PINT 96,"4,49"
43523,"7899264333459",CAD.BROCHURA SUPER GALINHA PINT 48,"1,92"
43526,"7899264342710",CAD.CD BROCHURAO AVIOES 96FLS,"14,5"
43531,"7891321038048",CAD.CALIGRAFIA CD DOMINGUINHO 40FL,"9,5"
43532,"7899264333558",CAD.DESENHO CD GALINHA PINTA 96FLS,"14,9"
43536,"7891321044582",CAD.DESENHO SILVER TUNING 48FLS,"4,4"
43537,"7891027140915",CAD.DESENHO CD BEN 10 96FLS,"13,9"
43540,"7899264336238",CAD.CD MARIE 10MAT 200FLS,"26,9"
43542,"7899264326833",CAD.CD CUPCAKE 10MAT 200FLS,"21,9"
43543,"7899264320794",CAD.CD 10MAT SAO PAULO 200FLS,"14,8"
43544,"7891027143046",CAD.CD 10MAT RED BULL 200FL,"28,9"
43545,"7896927499262",BOLSA JOVEM MONSTER HIGH 6282400,"52,43"
43548,"9788502205352",ATLAS ESCOLAR GEOGRAFICO SARAIVA N,"49,9"
43549,"5601229857007",APONTADOR MOLIN SPIDER MAN,"3,5"
43550,"435505",APONTADOR CIS AVIOES,"7,5"
43552,"7897476659626",APONTADOR TRIS FLORZINHA,"2,49"
43553,"7897476664361",APONTADOR TRIS SOCCER,"7,9"
43556,"7898578923820",BLOCO POST-IT BATIKI 70X70 120FLS,"7,9"
43557,"435574",BORRACHA MOLIN COCA COLA 2014,"2,25"
43558,"7898538293963",BORRACHA MOLIN MORANGUINHO,"3,2"
43559,"7897476651446",CANETA GEL TRIS C/6 EFFECT NEON,"14,9"
43560,"070330516250",CANETA CORRETIVA BIC SHAKE 4ML 201,"9,9"
43561,"7896572022792",CANETA COMPACTOR 0.7 PINK,"1,6"
43562,"7896572024246",CANETA COMPACTOR 0.7 VIOLETA,"1,7"
43563,"070330152168",CANETA BIC C/4 SHIMMERS,"8,9"
43564,"435642",CANETA KILOMETRICA 100RT,"1,5"
43566,"435666",CAPA PLASTICA PARA LIVROS,"1,8"
43568,"070330515406",COLA BASTAO BIC ECOLUTIONS 21G,"5,99"
43569,"7897731144416",COLA BASTAO 40G MARIPEL,"2,95"
43575,"7897027716167",ETIQUETA ESCOLAR KARINA 616 C/8,"1,5"
43576,"7898016290798",MAC.GIRASSOL CASEIRO C/OVOS 400GR,"3,59"
43577,"7890265869022",ETIQUETA P/CADERNO C/12 LITTLEM FA,"3,49"
43578,"7897659676457",SQUEEZE PRINCESAS 250ML,"5,99"
43579,"7898516913814",SQUEEZE IAZI SPIDER MAN,"29,7"
43583,"7897294402893",ESQUADRO WALEU 60 NEW LINE,"2,9"
43584,"7897294402886",ESQUADRO WALEU 45 NEW LINE,"2,9"
43585,"7896326908945",GRAFITE BIG TREE 0.7 HB C/12,"1,2"
43586,"7896326929322",GRAFITE BIG TREE 0.7 B C/12,"1,2"
43587,"7896326908907",GRAFITE BIG TREE 0.5 HB C/12,"1,2"
43589,"7896326976708",LAPIS CIS ESSENCIAS,"4,5"
43590,"7897476645162",LAPIS TRIS PRETO POLLY,"1,45"
43591,"7897476643915",LAPIS COR TRIS HOT WHEELS C/12,"12,9"
43592,"7898043443624",LANTEJOULA ACQUARELA 1G 10 AZUL,"0,5"
43595,"7898043443594",LANTEJOULA ACQUARELA 1G 10 PRATA,"0,5"
43596,"7898043443600",LANTEJOULA ACQUARELA 1G 10 VERDE,"0,5"
43597,"7898043443617",LANTEJOULA ACQUARELA 1G 10 VERMELH,"0,5"
43598,"7897476649573",LAPISEIRA TRIS 0.5 CROMA,"5,99"
43599,"7897476636580",LAPISEIRA TRIS MARIE KIT,"17,9"
43600,"7897027202158",PASTA ABA ELASTICA ACP AMARELA,"3,5"
43601,"7897027202172",PASTA ABA ELASTICA ACP LILAS,"3,5"
43602,"7891080802195",GORDURA VEGETAL CUKIN LIQ. 14.5KG,"0"
43604,"7891000003404",LEITE PO NINHO FASES 3+ 400GR,"18,95"
43605,"7897027202165",PASTA ABA ELASTICA ACP ROSA,"3,5"
43606,"7897027202141",PASTA ABA ELASTICA ACP VERDE,"3,5"
43608,"7891027140809",PASTA ABA ELASTICA MONSTER HIGH,"6,7"
43609,"436090",REGUA BANDEIRANTE 20CM,"0,6"
43610,"7896326983539",REGUA CIS 30CM RESISTENTE,"6,5"
43611,"7896326990087",TESOURA CIS ZIG,"5,5"
43616,"7898538293499",MALETA ESCOLAR PINTURA PATATI PATA,"69,9"
43617,"7898415882853",TINTA ACRILICA CORFIX C/6 BRILHANT,"14,9"
43618,"7898415882846",TINTA ACRILICA CORFIX C/6 FOSCO,"7,99"
43619,"7898433022903",BONE REVAL FEMININO BOINA,"9,9"
43623,"7891301510076",BOLSA JOVEM FADAS 51007,"90,3"
43624,"7891301510496",BOLSA JOVEM MARI MOON 51049,"90,3"
43628,"7898278740109",PALHA NANE C/10,"0,95"
43629,"7899650100467",BOLSA JOVEM MINI BARBIE CHIUAUA,"26,53"
43630,"7899650100450",BOLSA JOVEM MINI BARBIE BULLDOG,"37,9"
43632,"7896927499576",BOLSA JOVEM MINI MONSTER HIGH CLEO,"19,9"
43633,"7898901879985","CD CIA DO SOM 9,99","9,99"
43634,"7896927499538",BOLSA JOVEM MINI MONSTER HIGH SKUL,"19,9"
43635,"7896927499552",BOLSA JOVEM MINI MONSTER HIGH FRAN,"19,9"
43636,"7896927499583",BOLSA JOVEM MINI MONSTER HIGH CLAW,"19,9"
43638,"7896927499569",BOLSA JOVEM MINI MONSTER HIGH LAGO,"19,9"
43640,"7898533236736",ESTOJO ESCOLAR CHIQUITITAS 942A12,"25,9"
43641,"7899653202588",ESTOJO ESCOLAR MAX STEEL 63041-00,"39,9"
43642,"7899653202045",ESTOJO ESCOLAR MONSTER HIGH 62987,"44,9"
43643,"6952786805666",ESTOJO ESCOLAR LUXCEL MOTO EI30436,"26,9"
43646,"7896927499415",MOCHILA MONSTER HIGH 62841-00,"159,95"
43647,"7890265871780",MOCHILA THUNDER BREAKER 299766,"99,9"
43648,"7898533236705",MOCHILA CHIQUITITAS 942A05,"79"
43649,"7891330017348",CHOC.NEUGEBAUER BARRA AO LEITE 90GR,"3,69"
43655,"6952786807479",MOCHILA PRINCESS MS4508PS,"79,9"
43660,"7891010804589",COND.JOHNSONS 200ML BABY HID.INTEN,"17,98"
43669,"7897816220226",BANDEJA TRIK TRIK GRANDE 10UN,"8,99"
43670,"7896785478195",AGULHA CORRENTE COSTURA 2020 16,"6,9"
43673,"7896383700568",BEB.AGUARDENTE YPIOCA 1L GUARANA,"24,9"
43674,"7891253251881",CAD.1/4 ESPIRAL CREDEAL 96FLS POP ,"6,4"
43676,"7891253263020",CAD.DESENHO CREDEAL 60F LALA,"5,95"
43677,"7909171039792",SAND.MORMAII NG SURF II,"48,9"
43680,"7891035800054",DESENG.VEJA APA.COZINHA LIMAO 500ML,"16,95"
43684,"7891035919817",BOM AR SMART APARELHO AZUL CORAL,"35,9"
43685,"7891035919831",BOM AR APAR.ELETR+REF.16ML J.SECRE,"27,9"
43686,"7891035618147","INSET.LJ01P 30NOITES REFIL 2,44ML","28,9"
43687,"7891035618130",INSET.LJ01P 30NOITES APARELHO,"14,95"
43688,"7898524721043",BIJU STYLLO 104 TIARA INFANTIL,"7,9"
43689,"7891027141073",ETIQUETA TILIBRA C/12 MONSTER HIGH,"5,9"
43690,"7891313612157",ETIQUETA TILIBRA C/12 CARROS,"5,9"
43691,"7891313612362",ETIQUETA TILIBRA C/12 MARIE,"5,9"
43692,"7891027120948",ETIQUETA TILIBRA C/12 TOY STORY,"5,9"
43693,"7891027141189",ETIQUETA TILIBRA C/12 SPIDER MAN,"5,9"
43703,"7891266122420",SAND.HAVAI.SLIM FRUITS 3334 BCO,"29,9"
43707,"7897476663456",LAPIS COR TRIS MONSTER HIGH C/12,"13,9"
43708,"7897476670942",LAPIS TRIS ANGRY BIRDS,"1,5"
43709,"7897476663494",LAPIS TRIS MONSTER HIGH,"1,6"
43710,"7897476654218",LAPIS TRIS PRINCESAS,"1,5"
43712,"7891200003341",COLA BASTAO 10G PRITT BLISTER,"4,98"
43714,"7891360589372",GIZ DE CERA FABER-CASTELL CURTO 15,"2,98"
43715,"7897476648385",REGUA TRIS 30CM SILICONE,"6,9"
43716,"7891321066539",BLOCO PEDIDO 1/36 SAO DOMINGOS 2V ,"1,49"
43717,"5601229872987",COLA MOLIN MORANGUINHO 40G,"2,9"
43719,"7897476643854",COLA TRIS BARBIE 40G,"2,7"
43720,"7897476663418",COLA TRIS MONSTER HIGH 40G,"2,9"
43722,"7897476670867",COLA TRIS ANGRY BIRDS 40G,"1,8"
43724,"7897476657691",BORRACHA TRIS BARBIE,"2,8"
43731,"7897476643649",APONTADOR BARBIE CORACAO TRIS,"3,98"
43732,"7897476663357",APONTADOR TRIS MONSTER HIGH,"4,59"
43733,"7897476637310",APONTADOR TRIS TOY STORY,"4,59"
43735,"7893694026110",GEL FIXADOR KANECHOM 250G GELFIX,"3,99"
43742,"7896180782972",REFRESCO PO FRUTAU LARANJA 250GR,"5,95"
43743,"7899026487383",CREME PENTEAR ELSEVE 250ML LISO LE,"13,95"
43744,"7899026483460",DESOD.BIO 150ML AERO MASC.PROTEC.5,"14,9"
43745,"7898587765756",DESOD.BIO AERO CLARIFY AFINA 150ML,"14,9"
43746,"7899026483422",DESOD.BIO 150ML AERO PROTECTION 5,"14,9"
43747,"7899026437562",CREME ELSEVE AMPOLA 15ML ARG.X3 IN,"7,98"
43748,"5601229871386",TESOURA ESCOLAR MOLIN MORANGUINHO,"9,99"
43750,"437509",GARRAFA CASCO VIDRO 300ML RET.,"1,39"
43751,"7898928148149",MINGAU VITALON 6 CEREAIS 200GR,"4,39"
43752,"7898928148026",MINGAU VITALON ARROZ 200GR,"4,39"
43756,"7896628013033",REP.PONTAS BUTTERFLY 30ML CHOCOLAT,"8,95"
43758,"7899304806653",SHAMPOO BARBIE 500ML FRAMBOESA,"12,99"
43759,"7896628013026",REP.PONTAS BUTTERFLY 30ML UVA,"8,95"
43760,"7891330017317",CHOC.NEUGEBAUER BARRA AMENDOIM 90GR,"3,69"
43761,"7898468504146",CREME TRAT.ALTA MODA 300G REVITALI,"26,95"
43763,"78923355",DESOD.REXONA 50ML ROLLON NUTRITIVE,"9,95"
43764,"7898468504153",COND.ALTA MODA 250ML ILUMINADOR,"16,99"
